,TopK1,TopK1_LongShort,Baseline_P50,Equal_Weight,Random_Top1
2020-05-15,-0.00577859628810895,-0.008637064228647628,-0.004747283391796087,-0.004747283391796087,-0.004329815697490398
2020-05-18,0.019448190100011864,-0.005630542646007153,0.024806420346499283,0.024806420346499283,0.020352328453474833
2020-05-19,-0.007455579813105961,-0.0018249259015279962,-0.01641626796418481,-0.01641626796418481,-0.02077979727364212
2020-05-20,0.006438428742327362,-0.0008234842044990698,0.0032900176029701006,0.0032900176029701006,0.0044488277803330515
2020-05-21,-0.0067736708170768045,0.007813399061764648,-0.0019581040973327317,-0.0019581040973327317,0.0029342111544435646
2020-05-22,0.00435697941413471,0.004116720113766348,0.009876256822459946,0.009876256822459946,0.01233873332803209
2020-05-26,0.0004403115521001144,-0.005990326109156396,-0.003061474155145786,-0.003061474155145786,-0.004247736626366345
2020-05-27,-0.000974136550889737,-0.009398975932269571,0.021646610735785644,0.021646610735785644,0.018947379340187188
2020-05-28,0.012297974127971179,0.002165559071694134,-0.0013771643139580763,-0.0013771643139580763,-0.0029671872121054864
2020-05-29,0.004629424889156297,0.001339540791029381,0.00798800883371497,0.00798800883371497,0.007309659233081222
2020-06-01,0.005505148799808124,0.003418475704099866,0.013199962926644392,0.013199962926644392,0.005784375231677892
2020-06-02,-0.008612287352738113,0.0009770240155724808,-0.003722664752472086,-0.003722664752472086,-0.0074160076398961765
2020-06-03,0.028480993798820187,0.005038829807437972,0.021807463037371008,0.021807463037371008,0.01859304762057626
2020-06-04,0.005912709170968755,-0.0032538833358964903,0.004908751059206599,0.004908751059206599,0.0011158729229572327
2020-06-05,-0.004765290005974142,-0.01817159731170187,0.0010559202336543575,0.0010559202336543575,0.005268293698573363
2020-06-08,0.024727428459118017,0.00020236417789593108,0.007798024350438881,0.007798024350438881,0.005515382175016608
2020-06-09,-0.07534000727071144,-0.01366473090921888,-0.053352385663273307,-0.053352385663273307,-0.05578051992954324
2020-06-10,0.02057384244973881,0.005970101311267628,0.00958326868118317,0.00958326868118317,0.00568993843295798
2020-06-11,0.011367071432647813,0.012078985238798967,0.011007135109048103,0.011007135109048103,0.00835394795743528
2020-06-12,0.03125990249178001,0.0023787954238032043,0.01988108074506935,0.01988108074506935,0.018860539217653908
2020-06-15,-0.002304087949753119,-0.00045624644171782204,0.004901944371149124,0.004901944371149124,0.004793487682064357
2020-06-16,0.01825032259719428,0.008925969815394452,0.0007765228049977591,0.0007765228049977591,0.0037971597383532505
2020-06-17,-0.006714895022052691,-0.01233573137154148,0.0015431454493375204,0.0015431454493375204,-0.0014546865041635071
2020-06-18,0.02616374165060975,0.0006639312441331091,0.007193263911796749,0.007193263911796749,0.005204026671979398
2020-06-19,0.02134478685617691,0.008495240089647527,0.00472196743866637,0.00472196743866637,0.002853890199606994
2020-06-22,-0.017652025147662176,0.0012409439157419766,-0.021331206080260866,-0.021331206080260866,-0.023767823351935058
2020-06-23,0.013275542501824944,0.000533689963077455,0.010145844457474535,0.010145844457474535,0.009598305538185208
